title,clean_title,clean_token,sentiment
"Ekonomi RI Anti Resesi, BPD Optimistis Genjot Bisnis! https://t.co/MlyszP9Urj",ekonomi anti resesi optimistis genjot bisnis,"['ekonomi', 'anti', 'resesi', 'optimistis', 'genjot', 'bisnis']",Positive
"@milkhaeIa Mau dong, asal bukan ngomongin resesi ya. 🥺",ngomongin resesi,"['ngomongin', 'resesi']",Negative
"RI Makin Jauh Dari Resesi, Bunga Kredit Bisa Naik Tinggi? https://t.co/ZoAI8kXwPx",resesi bunga kredit,"['resesi', 'bunga', 'kredit']",Negative
Resesi resesi ini membuat kaum majikan yang dari “iso raiso halsuiso” jadi “raiso raiso raiso” https://t.co/TpMM8P5KmA,resesi resesi kaum majikan raiso halsuiso raiso raiso raiso,"['resesi', 'resesi', 'kaum', 'majikan', 'raiso', 'halsuiso', 'raiso', 'raiso', 'raiso']",Negative
Indonesia Anti Resesi https://t.co/pNJHiM46xG,indonesia anti resesi,"['indonesia', 'anti', 'resesi']",Negative
"Resesi beneran terjadi? 
Harus siap-siap nih.... 
Sepertinya tahun depan bakalan seru nih... 
Tabungan harus nambah lagi cinta.",resesi beneran siapsiap seru tabung nambah cinta,"['resesi', 'beneran', 'siapsiap', 'seru', 'tabung', 'nambah', 'cinta']",Neutral
Ekonomi Indonesia Anti Resesi https://t.co/JesjYVE7Mh,ekonomi indonesia anti resesi,"['ekonomi', 'indonesia', 'anti', 'resesi']",Negative
"Sudah gw bilang..

#resesi
#colapse https://t.co/S3sueDpeLS",bilang,['bilang'],Neutral
Prediksi akan terjadinya resesi global 2023 tentu buat semua orang mempersiapkan soal perekonomiannya. Bagaimana cara muslim menghadapinya? Ini kata Ustaz:  https://t.co/Jd9ybwDbjZ,prediksi resesi global orang ekonomi muslim hadap ustaz,"['prediksi', 'resesi', 'global', 'orang', 'ekonomi', 'muslim', 'hadap', 'ustaz']",Negative
"Resesi this resesi that, all I want is resepsi 😭",resesi this resesi that want resepsi,"['resesi', 'this', 'resesi', 'that', 'want', 'resepsi']",Negative
Ingat! Penyesuaian harga BBM gak bikin Indonesia resesi! #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran #SemuaDemiKesejahteraan #CerdasPakaiBBM #BijakPakaiBBM Banten https://t.co/pPsN0Yu4I0,sesuai harga bikin indonesia resesi banten,"['sesuai', 'harga', 'bikin', 'indonesia', 'resesi', 'banten']",Neutral
"@democrazymedia Klaim dobol ! 38 th baru balik modal jika kondisi ideal sesuai yg diharapkan, tanpa ada gejolak ekonomi/resesi spt skrg ini, jg dg asumsi penumpangnya selalu penuh terisi sesuai target..

Tapi tdk memperhitungkan bengkaknya biaya operasional kedepan &amp; banyaknya pesaingan",klaim dobol modal kondisi ideal sesuai harap gejolak ekonomiresesi skrg asumsi tumpang penuh isi sesuai targettapi hitung bengkak biaya operasional depan banyak saing,"['klaim', 'dobol', 'modal', 'kondisi', 'ideal', 'sesuai', 'harap', 'gejolak', 'ekonomiresesi', 'skrg', 'asumsi', 'tumpang', 'penuh', 'isi', 'sesuai', 'targettapi', 'hitung', 'bengkak', 'biaya', 'operasional', 'depan', 'banyak', 'saing']",Positive
Ekonomi Dalam Ancaman Resesi: Mampukah Pendidikan Vokasi Memberikan Solusi? #Pojokaktivis https://t.co/MMagQWSTPx,ekonomi ancam resesi didik vokasi solusi,"['ekonomi', 'ancam', 'resesi', 'didik', 'vokasi', 'solusi']",Neutral
@Litaaalistia @JukiHoki @ajitrip Wah mayan nih project an buat menghadapi resesi🤣🤣,mayan project hadap resesi,"['mayan', 'project', 'hadap', 'resesi']",Negative
"Anies ini memang biadab, indonesia lagi berjuang terhindar dari resesi dia malah deklarasi bersama Nasdem sarang koruptor! Sumatera Utara #HTIDukungAnies
#AniesDidukungKHILAFAH
#AniesNasdemOut 
#TenggelamkanAniesNasdem
#TenggelamkanPartaiNasdem
#GoodByeNasdemAnies https://t.co/enIVzFSFqJ",anies biadab indonesia juang hindar resesi deklarasi nasdem sarang koruptor sumatera utara,"['anies', 'biadab', 'indonesia', 'juang', 'hindar', 'resesi', 'deklarasi', 'nasdem', 'sarang', 'koruptor', 'sumatera', 'utara']",Negative
"P3rang Rusi4-Ukrain4 yang berkepanjangan memperburuk keadaan ekonomi dunia dan menyebabkan potensi terjadinya resesi makin besar. Apa solusinya?
@ R20 Deradikalisasi @
l Serba-serbi MMC l 
https://t.co/7130qdR2th

#IslamKaffah",prang rusiukrain panjang buruk ekonomi dunia sebab potensi resesi solusi deradikalisasi serbaserbi,"['prang', 'rusiukrain', 'panjang', 'buruk', 'ekonomi', 'dunia', 'sebab', 'potensi', 'resesi', 'solusi', 'deradikalisasi', 'serbaserbi']",Neutral
@sutanmangara 😀😀tips mengatasi resesi ekonomi ala rezim jokowi. Kerahkan buzer dgn mengubah angka minus jadi plus....itu tugas pokok buzer,tips atas resesi ekonomi rezim jokowi kerah buzer ubah angka minus plusitu tugas pokok buzer,"['tips', 'atas', 'resesi', 'ekonomi', 'rezim', 'jokowi', 'kerah', 'buzer', 'ubah', 'angka', 'minus', 'plusitu', 'tugas', 'pokok', 'buzer']",Negative
Pembayaran dengan PayLater dinilai bisa mendorong daya beli masyarakat di tengah ancaman resesi global. https://t.co/vJKY73OgQq,bayar paylater nilai dorong daya beli masyarakat ancam resesi global,"['bayar', 'paylater', 'nilai', 'dorong', 'daya', 'beli', 'masyarakat', 'ancam', 'resesi', 'global']",Negative
"P3rang Rusi4-Ukrain4 yang berkepanjangan memperburuk keadaan ekonomi dunia dan menyebabkan potensi terjadinya resesi makin besar.
@ R20 Deradikalisasi @
l Serba-serbi MMC l 
https://t.co/7Cyo0agpsR

#IslamKaffah",prang rusiukrain panjang buruk ekonomi dunia sebab potensi resesi deradikalisasi serbaserbi,"['prang', 'rusiukrain', 'panjang', 'buruk', 'ekonomi', 'dunia', 'sebab', 'potensi', 'resesi', 'deradikalisasi', 'serbaserbi']",Negative
"Tak kiro muk nang Indonesia tok..
Inflasi kok ngamuk.. Krisis kok ngamuk..
Iku sih Aku durung faham.

Senajan, isih kudu iso syukur urip nang Indonesia.. janji sih iso nandur², iso panen, resesi ga Patek urus. Sih iso mangan. https://t.co/vFbpYhcYJV",kiro nang indonesia tokinflasi ngamuk krisis ngamukiku durung fahamsenajan isih kudu syukur urip nang indonesia janji nandur panen resesi patek urus mangan,"['kiro', 'nang', 'indonesia', 'tokinflasi', 'ngamuk', 'krisis', 'ngamukiku', 'durung', 'fahamsenajan', 'isih', 'kudu', 'syukur', 'urip', 'nang', 'indonesia', 'janji', 'nandur', 'panen', 'resesi', 'patek', 'urus', 'mangan']",Negative
"Serba-serbi MMC

P3rang Rusi4-Ukrain4 yang berkepanjangan memperburuk keadaan ekonomi dunia dan menyebabkan potensi terjadinya resesi makin besar. Ada sebab lain konflik adalah sentimen antar kelompok agama. Lalu ada Komunike R20. Apakah benar Menurut İslam?",serbaserbi mmcprang rusiukrain panjang buruk ekonomi dunia sebab potensi resesi konflik sentimen kelompok agama komunike slam,"['serbaserbi', 'mmcprang', 'rusiukrain', 'panjang', 'buruk', 'ekonomi', 'dunia', 'sebab', 'potensi', 'resesi', 'konflik', 'sentimen', 'kelompok', 'agama', 'komunike', 'slam']",Negative
"Anti Resesi! 
Ekonomi Indonesia Kuattal III-2022 Tumbuh 5,72%
#HargaBahanPokok
#BahanPokokStabil
#StockBahanPokok
#BBMTerkendali https://t.co/IbmN4LGq03",anti resesi ekonomi indonesia kuattal tumbuh,"['anti', 'resesi', 'ekonomi', 'indonesia', 'kuattal', 'tumbuh']",Negative
"@kochengfs Resesi ekonomi mulai terasa bagi para babu... YA ALLAH ANDAIKAN MAJIKAN DIBERIKAN KEMAUAN UNTUK BEKERJA, JAGAIN POM MINIMARKET GPP DEH ASALKAN DIGAJI, MAYAN BANTUIN BABU😭😭😭",resesi ekonomi babu allah andai majikan mau jagain minimarket gaji mayan bantuin babu,"['resesi', 'ekonomi', 'babu', 'allah', 'andai', 'majikan', 'mau', 'jagain', 'minimarket', 'gaji', 'mayan', 'bantuin', 'babu']",Negative
resesi resesi🤪🤪 https://t.co/wXnpVLWZGY,resesi resesi,"['resesi', 'resesi']",Negative
"RESESI, RESESI LO YG RESE!",resesi resesi rese,"['resesi', 'resesi', 'rese']",Negative
@imansani_ Saiki mundak mergo resesi,saiki mundak mergo resesi,"['saiki', 'mundak', 'mergo', 'resesi']",Negative
Lg mikir dr kmaren alterk pada teriak sepi apa dampak dari resesi?,mikir kmaren alterk teriak sepi dampak resesi,"['mikir', 'kmaren', 'alterk', 'teriak', 'sepi', 'dampak', 'resesi']",Negative
"@FWBSmg kebetulan lagi kena resesi, mbak..",kena resesi mbak,"['kena', 'resesi', 'mbak']",Negative
RT @LeihanaUmmu: Perang Rusia-Ukraina yg berkepanjangan memperburuk keadaan ekonomi dunia dan menyebabkan potensi terjadinya resesi makin b…,perang rusiaukraina panjang buruk ekonomi dunia sebab potensi resesi,"['perang', 'rusiaukraina', 'panjang', 'buruk', 'ekonomi', 'dunia', 'sebab', 'potensi', 'resesi']",Negative
"udah 2 hari feed ig kaga ngerefresh, tanda tanda resesi apa ya",udah feed kaga ngerefresh tanda tanda resesi,"['udah', 'feed', 'kaga', 'ngerefresh', 'tanda', 'tanda', 'resesi']",Negative
@mata_temi Semua platform chat sepi.. org lg pd resesi boro2 pgn ngoceh..,platform chat sepi resesi boro ngoceh,"['platform', 'chat', 'sepi', 'resesi', 'boro', 'ngoceh']",Negative
@Askrlfess Karena mau resesi,resesi,['resesi'],Negative
@vierda @xopch @MalaKlose @is_pelssy @karjomblo Resesi moral bisa jadi kak 😂,resesi moral,"['resesi', 'moral']",Negative
"P3rang Rusi4-Ukrain4 yang berkepanjangan memperburuk keadaan ekonomi dunia dan menyebabkan potensi terjadinya resesi makin besar. 

Simak yuk penjelasan Selengkapnya di dalam video serba-serbi MMC #islamkaffah berikut ini!

https://t.co/wKAnj7qlja",prang rusiukrain panjang buruk ekonomi dunia sebab potensi resesi simak jelas lengkap video serbaserbi,"['prang', 'rusiukrain', 'panjang', 'buruk', 'ekonomi', 'dunia', 'sebab', 'potensi', 'resesi', 'simak', 'jelas', 'lengkap', 'video', 'serbaserbi']",Neutral
"Forum R20 Serukan Agama sebagai Solusi, Kontradiksi dengan Deradikalisasi?

P3rang Rusi4-Ukrain4 yang berkepanjangan memperburuk keadaan ekonomi dunia dan menyebabkan potensi terjadinya resesi makin besar. 

Simak serba-serbi MMC
https://t.co/vnwGRzBCX8
#IslamKaffah https://t.co/0cXJryPwWG",forum seru agama solusi kontradiksi deradikalisasiprang rusiukrain panjang buruk ekonomi dunia sebab potensi resesi simak serbaserbi,"['forum', 'seru', 'agama', 'solusi', 'kontradiksi', 'deradikalisasiprang', 'rusiukrain', 'panjang', 'buruk', 'ekonomi', 'dunia', 'sebab', 'potensi', 'resesi', 'simak', 'serbaserbi']",Negative
LE SSERAFIM WORLD TOUR NEXT YEAR 😭😭😭😭😭😭😭 thn depan resesi woi 😭,sserafim world tour next year resesi,"['sserafim', 'world', 'tour', 'next', 'year', 'resesi']",Negative
"@Fol1eadeux @shobariahmad891 @detikcom Lahhhh ad hominem gimana? Emang lu liat tuh cewek di-catcalling? Emang gak duluan dia ganjen nglendot2 ... Lagian Indonesia PASAR BESAR! Negara Barat lagi resesi gak punya duit. Dahlah, namanya cari perhatian ya OnlyFans, kalo gak caper namanya KAGAK ADA FANS. https://t.co/TlxZZ7anEX",lahhhh hominem gimana emang liat cewek dicatcalling emang duluan ganjen nglendot indonesia pasar negara barat resesi duit dah nama cari perhati onlyfans kalo caper nama kagak fans,"['lahhhh', 'hominem', 'gimana', 'emang', 'liat', 'cewek', 'dicatcalling', 'emang', 'duluan', 'ganjen', 'nglendot', 'indonesia', 'pasar', 'negara', 'barat', 'resesi', 'duit', 'dah', 'nama', 'cari', 'perhati', 'onlyfans', 'kalo', 'caper', 'nama', 'kagak', 'fans']",Negative
Menghadapi Resesi dengan K3 https://t.co/XQbUKsiRxS https://t.co/LBMB4ZHglA,hadap resesi,"['hadap', 'resesi']",Negative
Riset: Warga Sarankan Hemat dan Menabung untuk Hadapi Resesi https://t.co/9dp01TQfuB https://t.co/370f55GaSU,riset warga saran hemat tabung hadap resesi,"['riset', 'warga', 'saran', 'hemat', 'tabung', 'hadap', 'resesi']",Neutral
"Nggak terlalu khawatir resesi sii, aku ndelok berbagai tiket konser jek akehhh seng tukuu... suuuoggg",nggak khawatir resesi ndelok tiket konser akehhh seng tukuu suuuoggg,"['nggak', 'khawatir', 'resesi', 'ndelok', 'tiket', 'konser', 'akehhh', 'seng', 'tukuu', 'suuuoggg']",Negative
"2023: Resesi global. Mesti hemat
Also 2023: Pada konser. Hidup cuma sekali",resesi global mesti hematalso konser hidup,"['resesi', 'global', 'mesti', 'hematalso', 'konser', 'hidup']",Neutral
@spunxxpearl resesi,resesi,['resesi'],Negative
"@Cipluk57997509 @BlueSvoja8503 @ArisMinara16 @ide2nesia @AcgungN @wi_ndra @Abenk27675735 @feylazyaw @NawariErika @cak_an6 @IBeragam @Sgrdamai @shield17845 @AntonKu62463911 @Lisaamartatara4 @Cobra67564747 @GarisLurus0220 @republic_id @kakekharam @caklis4 @suryatama_surya @1971Andidarni @BrotoSaurus_ @SedengWiro @FeriAnd48371106 @ZRsaja @Johnnytawas @GYatmoko @LanangJagad31 @Winardi_641 @anubias18 @hanyahiburan6r0 @SautSitinjak4 @alter_zombie @RANGERmounts @Lulusan_Terbaik @trusberusaha @KangSuparmin @CahTewe @mantoP2020 @triajaaa @Felixsinaga @eedo_realman @ridwan2474 @romiarya82 @chandra_lucky @Ishomuddin2 @nymsuginata @Beemes1 @Alle_ex_Xander Amerika eropa ngalamin resesi karena presidennya bukan Jokowi dan menteri keuangannya bukan sri mulyani 😂😂
Indonesia bisa lolos dari resesi karena tangan dingin pak dhe dan menteri menterinya
Ape lu.. Ape lu...",amerika eropa ngalamin resesi presiden jokowi menteri uang mulyani indonesia lolos resesi tangan dingin menteri menterinyaape,"['amerika', 'eropa', 'ngalamin', 'resesi', 'presiden', 'jokowi', 'menteri', 'uang', 'mulyani', 'indonesia', 'lolos', 'resesi', 'tangan', 'dingin', 'menteri', 'menterinyaape']",Negative
"P3rang Rusi4-Ukrain4 yang berkepanjangan memperburuk keadaan ekonomi dunia dan menyebabkan potensi terjadinya resesi makin besar. Tak hanya Rusi4-Ukrain4, konflik sebenarnya terjadi di berbagai belahan dunia manapun. Simak di Serba-serbi MMC https://t.co/S6jEWKDgt6
#Islamkaffah",prang rusiukrain panjang buruk ekonomi dunia sebab potensi resesi rusiukrain konflik bahan dunia mana simak serbaserbi,"['prang', 'rusiukrain', 'panjang', 'buruk', 'ekonomi', 'dunia', 'sebab', 'potensi', 'resesi', 'rusiukrain', 'konflik', 'bahan', 'dunia', 'mana', 'simak', 'serbaserbi']",Negative
@aliyachll duit sy utk persiapan resesi 🙏,duit siap resesi,"['duit', 'siap', 'resesi']",Neutral
Strategi Kemnaker Hadapi Ancaman Resesi Ekonomi Global 2023 https://t.co/D3atVmLtZC,strategi kemnaker hadap ancam resesi ekonomi global,"['strategi', 'kemnaker', 'hadap', 'ancam', 'resesi', 'ekonomi', 'global']",Negative
Prodi AP UMSIDA Gandeng DPRD Gelar Diskusi “Urgensi Kemandirian Daerah Hadapi Resesi https://t.co/QPd4OV1Ehh,prodi umsida gandeng dprd gelar diskusi urgensi mandiri daerah hadapiresesi,"['prodi', 'umsida', 'gandeng', 'dprd', 'gelar', 'diskusi', 'urgensi', 'mandiri', 'daerah', 'hadapiresesi']",Positive
"Customer pertama pagi ini 2 pebisnis yang obrolannya seputar properti, resesi, kpr, yada yada and here I am mikir ntar siang makan pake apa. Bro the difference. 😩",customer pagi bisnis obrol putar properti resesi yada yada here mikir ntar siang makan pake difference,"['customer', 'pagi', 'bisnis', 'obrol', 'putar', 'properti', 'resesi', 'yada', 'yada', 'here', 'mikir', 'ntar', 'siang', 'makan', 'pake', 'difference']",Neutral
@cakadenriz 2023 sik sido resesi ra?,sido resesi,"['sido', 'resesi']",Negative
MUNGKINKAN INDONESIA HADAPI RESESI EKONOMI TAHUN 2023?? https://t.co/Mo8UbrYCrP lewat @YouTube,mungkin indonesia hadap resesi ekonomi,"['mungkin', 'indonesia', 'hadap', 'resesi', 'ekonomi']",Negative
"Kemenaker mencatat pada 2022, jumlah pekerja terdampak pandemi COVID-19 berkurang dan penciptaan lapangan pekerjaan meningkat. Upaya-upaya antisipasi disiapkan untuk menghadapi resesi global tahun depan. 

Selengkapnya: https://t.co/WIZTF4UhkB https://t.co/K6rWnmBLpZ",kemenaker catat kerja dampak pandemi covid kurang cipta lapang kerja tingkat upayaupaya antisipasi siap hadap resesi global lengkap,"['kemenaker', 'catat', 'kerja', 'dampak', 'pandemi', 'covid', 'kurang', 'cipta', 'lapang', 'kerja', 'tingkat', 'upayaupaya', 'antisipasi', 'siap', 'hadap', 'resesi', 'global', 'lengkap']",Neutral
@hrdbacot Level dir. &amp; mgr.: “Wah beneran resesi”,level beneran resesi,"['level', 'beneran', 'resesi']",Negative
Yailah pusing. CAS mau ke indo lagi huft. Resesi jadi gak sih? Masih pada banyak duit aja keknya,yailah pusing indo huft resesi duit kek,"['yailah', 'pusing', 'indo', 'huft', 'resesi', 'duit', 'kek']",Negative
"@hrdbacot Pabrik2 disini udah mulai pd phk ratusan karyawan, tetangga2ku pd jadi korbannya, jd resesi apa?",pabrik udah ratus karyawan tetangga korban resesi,"['pabrik', 'udah', 'ratus', 'karyawan', 'tetangga', 'korban', 'resesi']",Negative
"resesi paan, konser bergantian gini",resesi paan konser ganti gin,"['resesi', 'paan', 'konser', 'ganti', 'gin']",Negative
Akhirnya kena imbas resesi global https://t.co/uGlsK8TBPg,kena imbas resesi global,"['kena', 'imbas', 'resesi', 'global']",Negative
"Hadapi Resesi Global, Kaltim Perkuat Ketahanan Pangan https://t.co/TuJGkNEcbO",hadap resesi global kaltim kuat ketahananpangan,"['hadap', 'resesi', 'global', 'kaltim', 'kuat', 'ketahananpangan']",Neutral
Resesi adalah hoax https://t.co/CCwgoxIoIa,resesi hoax,"['resesi', 'hoax']",Negative
Ekonom Sebut Kinerja Ekonomi Indonesia Sangat Menggembirakan Meskip Terancam Resesi Global https://t.co/HPxvSnpEFY,ekonom kerja ekonomi indonesia gembira meskip ancam resesi global,"['ekonom', 'kerja', 'ekonomi', 'indonesia', 'gembira', 'meskip', 'ancam', 'resesi', 'global']",Negative
"Ekonomi Indonesia , Keren.🇮🇩👍

ditengah resesi ekonomi global 

#jokowi 
#10November2022 https://t.co/KmCCXAkNtg",ekonomi indonesia kerenditengah resesi ekonomi global,"['ekonomi', 'indonesia', 'kerenditengah', 'resesi', 'ekonomi', 'global']",Negative
"INFO UNTUKMU  Tak Gentar Hadapi Ancaman Resesi Global, The Palace Optimis Raup Pasar Perhiasan Kota Bandung THANKYOU SAYANG https://t.co/kC6NUv9MsI",info untuk gentar hadap ancam resesi global palace optimis raup pasar hias kota bandung thankyou sayang,"['info', 'untuk', 'gentar', 'hadap', 'ancam', 'resesi', 'global', 'palace', 'optimis', 'raup', 'pasar', 'hias', 'kota', 'bandung', 'thankyou', 'sayang']",Neutral
Menghadapi Resesi dengan K3 https://t.co/PHjTnI1cnh,hadap resesi,"['hadap', 'resesi']",Negative
"RT @rumahwebtweet: Warga RW mengartikan isu resesi 2023 yang beredar saat ini gimana sih??

Menurut kamu akankah Indonesia terpuruk menghad…",warga arti resesi edar gimana sihmenurut indonesia puruk had,"['warga', 'arti', 'resesi', 'edar', 'gimana', 'sihmenurut', 'indonesia', 'puruk', 'had']",Negative
"Ya mau gmn lagi bentar lg resesi katanya, masa seller kecil keq aku hrs gulung tikar jg, ya udh deh mau #BalikBukaAja si dia de best sih dgn biaya layanan paling murah",bentar resesi seller gulung tikar best biaya layan murah,"['bentar', 'resesi', 'seller', 'gulung', 'tikar', 'best', 'biaya', 'layan', 'murah']",Neutral
@MUSIKMENFESS netijen indo belaik: apa itu resesi? we like to party,netijen indo baik resesi like party,"['netijen', 'indo', 'baik', 'resesi', 'like', 'party']",Neutral
@betches____ Menuju resesi 2023 🚀,resesi,['resesi'],Negative
@sunriseau memancing pembeli soalnya mau resesi,pancing beli resesi,"['pancing', 'beli', 'resesi']",Negative
"P3rang Rusi4-Ukrain4 yang berkepanjangan memperburuk keadaan ekonomi dunia dan menyebabkan potensi terjadinya resesi makin besar.

Forum R20 D3r4dik4lisasi
Serba-serbi MMC
https://t.co/7BApRdmSeo
#IslamKaffah",prang rusiukrain panjang buruk ekonomi dunia sebab potensi resesi besarforum drdiklisasiserbaserbi,"['prang', 'rusiukrain', 'panjang', 'buruk', 'ekonomi', 'dunia', 'sebab', 'potensi', 'resesi', 'besarforum', 'drdiklisasiserbaserbi']",Negative
"Di Tengah Ancaman Resesi, Penjualan Rumah Tapak di Tangerang Masih Ramai https://t.co/k3KYX7UKE1",ancam resesi jual rumah tapak tangerang ramai,"['ancam', 'resesi', 'jual', 'rumah', 'tapak', 'tangerang', 'ramai']",Negative
"RT @prastow: Bye Bye Resesi, 5 Sektor Ini Bikin Pertumbuhan Ekonomi RI Moncer https://t.co/ly6dldeX7h",resesi sektor bikin tumbuh ekonomi moncer,"['resesi', 'sektor', 'bikin', 'tumbuh', 'ekonomi', 'moncer']",Negative
@angjoliena_ jangan resign mau resesi,resign resesi,"['resign', 'resesi']",Negative
@akbarfaizal68 @NasDem @DppPKS @PartaiDemokrat @Fahrihamzah Bandar masih mikir2 ada resesi dunia 2023 om😁,bandar mikir resesi dunia,"['bandar', 'mikir', 'resesi', 'dunia']",Negative
Beruntung rasanya punya teman teman tongkrongan yg kalo ngumpul bahas cara menghadapi resesi global dan bagaimana menjadi pribadi yg baik di mata manusia serta Agama. 😊 https://t.co/XoE0rwZbUr,untung teman teman tongkrong kalo ngumpul bahas hadap resesi global pribadi mata manusia agama,"['untung', 'teman', 'teman', 'tongkrong', 'kalo', 'ngumpul', 'bahas', 'hadap', 'resesi', 'global', 'pribadi', 'mata', 'manusia', 'agama']",Negative
